month,campaign_id,campaign_name,objective,spend_usd,impressions,reach,clicks,link_clicks,result_type,results
2024-03,120206279824710641,CBO | Testing Campaign | Whatsapp | Mar 13 2024,OUTCOME_ENGAGEMENT,93.66,86669,47238,5923,336,onsite_conversion.messaging_conversation_started_7d,264
2024-03,120206661180810641,Awareness 2024,OUTCOME_AWARENESS,23.92,276423,267859,208,63,reach,267859
2024-03,120206662557710641,Scaling | Physiotherapy,OUTCOME_ENGAGEMENT,79.88,85119,42308,5979,279,onsite_conversion.messaging_conversation_started_7d,280
2024-03,120206662819920641,Creative Testing Hub,OUTCOME_ENGAGEMENT,89.15,65513,26745,4510,461,onsite_conversion.messaging_conversation_started_7d,239
2024-04,120206661180810641,Awareness 2024,OUTCOME_AWARENESS,35.15,460239,384905,407,122,reach,384905
2024-04,120206662557710641,Scaling | Physiotherapy,OUTCOME_ENGAGEMENT,357.02,404688,171735,20549,906,onsite_conversion.messaging_conversation_started_7d,602
2024-04,120206662819920641,Creative Testing Hub,OUTCOME_ENGAGEMENT,353.46,486315,151274,20450,4485,onsite_conversion.messaging_conversation_started_7d,759
2024-04,120207484168300641,Engagement Campaign,OUTCOME_ENGAGEMENT,22.2,121839,85040,340,90,post_engagement,41916
2024-04,120207512748190641,App Engagment,OUTCOME_ENGAGEMENT,23.63,13555,9540,458,42,post_engagement,2518
2024-04,120207562967710641,Slaes Objective | Physio,OUTCOME_SALES,10.25,10105,7272,350,20,onsite_conversion.messaging_conversation_started_7d,9
2024-04,120207719672750641,CALLS CTA,OUTCOME_ENGAGEMENT,1.59,3837,3482,66,47,click_to_call_native_call_placed,
2024-04,120207749462600641,Physiotherapy | Full Advantage+ | 2024/4/29,OUTCOME_ENGAGEMENT,19.86,23173,17996,883,63,onsite_conversion.messaging_conversation_started_7d,30
2024-04,120207749526440641,Physiotherapy | Original Audience | 2024/4/29,OUTCOME_ENGAGEMENT,29.51,29783,23208,1344,121,onsite_conversion.messaging_conversation_started_7d,67
2024-05,120207484168300641,Engagement Campaign,OUTCOME_ENGAGEMENT,13.86,40515,39702,90,24,post_engagement,14856
2024-05,120207512748190641,App Engagment,OUTCOME_ENGAGEMENT,5.12,6390,5609,164,19,post_engagement,717
2024-05,120207749462600641,Physiotherapy | Full Advantage+ | 2024/4/29,OUTCOME_ENGAGEMENT,236.1,131852,69898,5542,658,onsite_conversion.messaging_conversation_started_7d,270
2024-05,120207749526440641,Physiotherapy | Original Audience | 2024/4/29,OUTCOME_ENGAGEMENT,442.81,322231,131169,12378,1277,onsite_conversion.messaging_conversation_started_7d,519
2024-05,120207889875270641,App Awareness | Link Click | Android | 2024/5/4,OUTCOME_APP_PROMOTION,45.23,104232,68547,5636,5702,link_click,5702
2024-05,120207890948560641,App Traffic (Linktree) 2024/5/4,OUTCOME_TRAFFIC,0.9,2443,2088,176,138,link_click,138
2024-05,120208006821180641,Nursing | Advantage+ | Targeted Cities | Tailored messages campaign | 2024/5/8,OUTCOME_ENGAGEMENT,14.52,11730,7648,334,67,onsite_conversion.messaging_conversation_started_7d,6
2024-05,120208008060280641,Nursing | Original Audience | Feed Only | 2024/5/8,OUTCOME_ENGAGEMENT,14.65,10619,6111,352,61,onsite_conversion.messaging_conversation_started_7d,6
2024-05,120208187492930641,IPR | Original Audince | CBO | 2024/5/13,OUTCOME_ENGAGEMENT,57.25,45949,15993,3146,318,onsite_conversion.messaging_conversation_started_7d,135
2024-05,120208209680880641,Nursing | $5 | WA & Msgr | Rich PPL | 2024/5/13,OUTCOME_ENGAGEMENT,30.78,25194,13228,916,138,onsite_conversion.messaging_conversation_started_7d,31
2024-05,120208466688490641,Nursing CBO 2024/5/19,OUTCOME_ENGAGEMENT,129.47,121182,71578,6692,682,onsite_conversion.messaging_conversation_started_7d,332
2024-05,120208586907690641,Lab Test | Original Audince | 2024/5/22,OUTCOME_ENGAGEMENT,50.37,18339,10074,862,121,onsite_conversion.messaging_conversation_started_7d,41
2024-05,120208780726700641,App Installs | Android | 2024 May 27,OUTCOME_APP_PROMOTION,26.7,51508,31317,1319,1123,mobile_app_install,725
2024-05,120208780823020641,App Installs | iOS | 2024 May 27,OUTCOME_APP_PROMOTION,26.42,55879,36771,1580,772,mobile_app_install,436
2024-05,120208838386040641,Physiotherapy | LAL | 2024 May 30,OUTCOME_ENGAGEMENT,21.14,19119,15708,597,28,onsite_conversion.messaging_conversation_started_7d,15
2024-05,120208838386070641,Physiotherapy | Full Advantage+ | 2024 May 30,OUTCOME_ENGAGEMENT,9.38,6153,5833,242,19,onsite_conversion.messaging_conversation_started_7d,8
2024-05,120208838386110641,Physiotherapy | Original Audience | 2024 May 30,OUTCOME_ENGAGEMENT,28.25,18335,14216,722,70,onsite_conversion.messaging_conversation_started_7d,26
2024-05,120208838433360641,Nursing | Instant Forms | 2024 May 30,OUTCOME_LEADS,8.65,6920,6142,261,75,leadgen.other,1
2024-06,120207749462600641,Physiotherapy | Full Advantage+ | 2024/4/29,OUTCOME_ENGAGEMENT,1.58,938,904,49,6,onsite_conversion.messaging_conversation_started_7d,1
2024-06,120207749526440641,Physiotherapy | Original Audience | 2024/4/29,OUTCOME_ENGAGEMENT,1.54,866,803,39,5,onsite_conversion.messaging_conversation_started_7d,
2024-06,120208187492930641,IPR | Original Audince | CBO | 2024/5/13,OUTCOME_ENGAGEMENT,39.66,29328,10913,1558,160,onsite_conversion.messaging_conversation_started_7d,63
2024-06,120208466688490641,Nursing CBO 2024/5/19,OUTCOME_ENGAGEMENT,299.55,267709,159273,11929,1568,onsite_conversion.messaging_conversation_started_7d,726
2024-06,120208586907690641,Lab Test | Original Audince | 2024/5/22,OUTCOME_ENGAGEMENT,128.06,35749,17129,1679,423,onsite_conversion.messaging_conversation_started_7d,103
2024-06,120208780726700641,App Installs | Android | 2024 May 27,OUTCOME_APP_PROMOTION,180.12,410759,163642,7491,6404,mobile_app_install,3807
2024-06,120208780823020641,App Installs | iOS | 2024 May 27,OUTCOME_APP_PROMOTION,178.32,465603,195620,10408,4512,mobile_app_install,2118
2024-06,120208838386040641,Physiotherapy | LAL | 2024 May 30,OUTCOME_ENGAGEMENT,256.78,351389,177625,8346,1610,onsite_conversion.messaging_conversation_started_7d,427
2024-06,120208838386070641,Physiotherapy | Full Advantage+ | 2024 May 30,OUTCOME_ENGAGEMENT,128.53,123906,81405,3366,676,onsite_conversion.messaging_conversation_started_7d,238
2024-06,120208838386110641,Physiotherapy | Original Audience | 2024 May 30,OUTCOME_ENGAGEMENT,386.37,459418,205328,11623,2265,onsite_conversion.messaging_conversation_started_7d,668
2024-06,120208838433360641,Nursing | Instant Forms | 2024 May 30,OUTCOME_LEADS,4.57,3615,3329,140,35,leadgen.other,
2024-06,120208900306680641,📍Physiotherapy | $6 | Testing,OUTCOME_ENGAGEMENT,85.94,50979,23058,2009,396,onsite_conversion.messaging_conversation_started_7d,134
2024-06,120208900779870641,Hiring Campaign,OUTCOME_ENGAGEMENT,7.98,7265,4211,551,161,onsite_conversion.messaging_conversation_started_7d,87
2024-06,120208901761200641,Nursing | Testing,OUTCOME_ENGAGEMENT,83.99,49013,21238,1550,234,onsite_conversion.messaging_conversation_started_7d,61
2024-06,120208943174270641,Omni Awareness Campaign,OUTCOME_AWARENESS,296.45,2608284,685221,7014,1408,reach,685221
2024-07,120208466688490641,Nursing CBO 2024/5/19,OUTCOME_ENGAGEMENT,597.55,477464,250985,22899,2300,onsite_conversion.messaging_conversation_started_7d,878
2024-07,120208586907690641,Lab Test | Original Audince | 2024/5/22,OUTCOME_ENGAGEMENT,155.41,40113,20097,2193,569,onsite_conversion.messaging_conversation_started_7d,138
2024-07,120208780726700641,App Installs | Android | 2024 May 27,OUTCOME_APP_PROMOTION,185.65,422182,196596,6756,5167,mobile_app_install,2910
2024-07,120208780823020641,App Installs | iOS | 2024 May 27,OUTCOME_APP_PROMOTION,183.71,457376,229712,8201,3684,mobile_app_install,1720
2024-07,120208838386040641,Physiotherapy | LAL | 2024 May 30,OUTCOME_ENGAGEMENT,141.39,150413,89666,3253,717,onsite_conversion.messaging_conversation_started_7d,236
2024-07,120208838386070641,Physiotherapy | Full Advantage+ | 2024 May 30,OUTCOME_ENGAGEMENT,70.71,55497,39327,1401,343,onsite_conversion.messaging_conversation_started_7d,111
2024-07,120208838386110641,Physiotherapy | Original Audience | 2024 May 30,OUTCOME_ENGAGEMENT,211.75,281181,154188,5747,1389,onsite_conversion.messaging_conversation_started_7d,359
2024-07,120208900306680641,📍Physiotherapy | $6 | Testing,OUTCOME_ENGAGEMENT,150.41,115185,44063,3960,709,onsite_conversion.messaging_conversation_started_7d,211
2024-07,120208943174270641,Omni Awareness Campaign,OUTCOME_AWARENESS,368.44,3406195,861894,7203,1716,reach,861894
2024-07,120209505761140641,Dr Visit | $5 | Testing,OUTCOME_ENGAGEMENT,255.23,273785,116650,11163,1744,onsite_conversion.messaging_conversation_started_7d,614
2024-07,120209528715310641,Imaging Services | $8 | 2024 Jul 7,OUTCOME_ENGAGEMENT,146.05,214575,99575,16562,1009,onsite_conversion.messaging_conversation_started_7d,787
2024-07,120209654211350641,Physiotherapy | Original Audience | 2024 Jul 15,OUTCOME_ENGAGEMENT,255.62,333271,169506,6382,1366,onsite_conversion.messaging_conversation_started_7d,386
2024-07,120209655369130641,Physiotherapy | $10 | LAL | 2024 Jul 15,OUTCOME_ENGAGEMENT,85.11,71917,45478,2071,426,onsite_conversion.messaging_conversation_started_7d,124
2024-07,120209655369140641,Physiotherapy | $10 | +A | 2024 Jul 15,OUTCOME_ENGAGEMENT,170.31,182759,106273,3813,833,onsite_conversion.messaging_conversation_started_7d,231
2024-08,120208466688490641,Nursing CBO 2024/5/19,OUTCOME_ENGAGEMENT,619.77,488584,248319,15243,2382,onsite_conversion.messaging_conversation_started_7d,947
2024-08,120208586907690641,Lab Test | Original Audince | 2024/5/22,OUTCOME_ENGAGEMENT,65.61,15850,8610,885,219,onsite_conversion.messaging_conversation_started_7d,55
2024-08,120208780726700641,App Installs | Android | 2024 May 27,OUTCOME_APP_PROMOTION,186.24,433417,203561,6119,4821,mobile_app_install,2663
2024-08,120208780823020641,App Installs | iOS | 2024 May 27,OUTCOME_APP_PROMOTION,186.29,474838,230620,6403,3507,mobile_app_install,1432
2024-08,120208900306680641,📍Physiotherapy | $6 | Testing,OUTCOME_ENGAGEMENT,185.54,132951,63059,6831,764,onsite_conversion.messaging_conversation_started_7d,280
2024-08,120208900779870641,Hiring Campaign,OUTCOME_ENGAGEMENT,39.42,54691,22400,3273,802,onsite_conversion.messaging_conversation_started_7d,457
2024-08,120208943174270641,Omni Awareness Campaign,OUTCOME_AWARENESS,371.44,3418174,888007,7552,1611,reach,888007
2024-08,120209505761140641,Dr Visit | $5 | Testing,OUTCOME_ENGAGEMENT,158.35,125190,77634,4212,765,onsite_conversion.messaging_conversation_started_7d,291
2024-08,120209528715310641,Imaging Services | $8 | 2024 Jul 7,OUTCOME_ENGAGEMENT,246.43,391902,184603,24060,1470,onsite_conversion.messaging_conversation_started_7d,967
2024-08,120209654211350641,Physiotherapy | Original Audience | 2024 Jul 15,OUTCOME_ENGAGEMENT,198.65,276344,154667,5228,1105,onsite_conversion.messaging_conversation_started_7d,286
2024-08,120209655369130641,Physiotherapy | $10 | LAL | 2024 Jul 15,OUTCOME_ENGAGEMENT,66.4,58185,37841,1454,303,onsite_conversion.messaging_conversation_started_7d,103
2024-08,120209655369140641,Physiotherapy | $10 | +A | 2024 Jul 15,OUTCOME_ENGAGEMENT,132.6,128056,79114,2695,578,onsite_conversion.messaging_conversation_started_7d,184
2024-08,120210030896530641,Dr Visit | $15 | Original Audience | 2024/8/1,OUTCOME_ENGAGEMENT,453.93,455845,209208,14687,2706,onsite_conversion.messaging_conversation_started_7d,786
2024-08,120210069184820641,IPR | Original Audince | 2024/8/3 | 10$,OUTCOME_ENGAGEMENT,21.7,20385,9188,1236,157,onsite_conversion.messaging_conversation_started_7d,133
2024-08,120210069714370641,B2B | Medical Field | 2024/8/3 | $5,OUTCOME_ENGAGEMENT,5.98,4161,2634,132,20,onsite_conversion.messaging_conversation_started_7d,5
2024-08,120210069884170641,Aster Dr. Rafi,OUTCOME_ENGAGEMENT,45.76,29533,15706,1160,155,onsite_conversion.messaging_conversation_started_7d,53
2024-08,120210230455380641,B2B | Businesses | $10 | 2024/8/12,OUTCOME_ENGAGEMENT,43.59,17431,8641,566,98,onsite_conversion.messaging_conversation_started_7d,37
2024-08,120210231454980641,Physiotherapy Course | $10 | CBO | 2024/8/12,OUTCOME_ENGAGEMENT,198.77,193709,63943,6400,1148,onsite_conversion.messaging_conversation_started_7d,435
2024-08,120210280533550641,Physiotherapy | $10 | +A | 2024 Aug 14,OUTCOME_ENGAGEMENT,179.03,228670,124736,5277,1005,onsite_conversion.messaging_conversation_started_7d,271
2024-08,120210280533560641,Physiotherapy | $5 | LAL | 2024 Aug 14,OUTCOME_ENGAGEMENT,89.52,116935,73114,2826,516,onsite_conversion.messaging_conversation_started_7d,120
2024-08,120210280533570641,Physiotherapy | $15 | Original Audience | 2024 Aug 14,OUTCOME_ENGAGEMENT,268.56,487125,258028,9606,2025,onsite_conversion.messaging_conversation_started_7d,458
2024-08,120210280693630641,📍Lab Test | Original Audince | 2024 Aug 14,OUTCOME_ENGAGEMENT,89.39,106598,56970,4086,413,onsite_conversion.messaging_conversation_started_7d,190
2024-09,120208466688490641,Nursing CBO 2024/5/19,OUTCOME_ENGAGEMENT,600.96,457601,223213,12398,1823,onsite_conversion.messaging_conversation_started_7d,702
2024-09,120208780726700641,App Installs | Android | 2024 May 27,OUTCOME_APP_PROMOTION,179.98,362183,181699,4788,4330,mobile_app_install,2081
2024-09,120208780823020641,App Installs | iOS | 2024 May 27,OUTCOME_APP_PROMOTION,179.21,373222,193679,4482,2896,mobile_app_install,945
2024-09,120208900306680641,📍Physiotherapy | $6 | Testing,OUTCOME_ENGAGEMENT,180.69,108758,42240,3399,706,onsite_conversion.messaging_conversation_started_7d,199
2024-09,120208943174270641,Omni Awareness Campaign,OUTCOME_AWARENESS,357.66,2986759,782785,6277,1317,reach,782785
2024-09,120209505761140641,Dr Visit | $5 | Testing,OUTCOME_ENGAGEMENT,150.4,100053,49199,2907,547,onsite_conversion.messaging_conversation_started_7d,145
2024-09,120209528715310641,Imaging Services | $8 | 2024 Jul 7,OUTCOME_ENGAGEMENT,17.19,18012,15279,1013,86,onsite_conversion.messaging_conversation_started_7d,51
2024-09,120210030896530641,Dr Visit | $15 | Original Audience | 2024/8/1,OUTCOME_ENGAGEMENT,33.35,24094,19341,689,129,onsite_conversion.messaging_conversation_started_7d,43
2024-09,120210231454980641,Physiotherapy Course | $10 | CBO | 2024/8/12,OUTCOME_ENGAGEMENT,75.93,79744,40906,1570,232,onsite_conversion.messaging_conversation_started_7d,128
2024-09,120210280533550641,Physiotherapy | $10 | +A | 2024 Aug 14,OUTCOME_ENGAGEMENT,0.97,496,479,18,4,onsite_conversion.messaging_conversation_started_7d,1
2024-09,120210280533560641,Physiotherapy | $5 | LAL | 2024 Aug 14,OUTCOME_ENGAGEMENT,0.39,316,307,7,1,onsite_conversion.messaging_conversation_started_7d,1
2024-09,120210280533570641,Physiotherapy | $15 | Original Audience | 2024 Aug 14,OUTCOME_ENGAGEMENT,2.04,2189,2090,36,8,onsite_conversion.messaging_conversation_started_7d,1
2024-09,120210280693630641,📍Lab Test | Original Audince | 2024 Aug 14,OUTCOME_ENGAGEMENT,150.69,124944,69986,5707,511,onsite_conversion.messaging_conversation_started_7d,204
2024-09,120210671340250641,Physiotherapy | $15 | Original Audience | 2024 Sep 1,OUTCOME_ENGAGEMENT,34.08,390474,316467,850,363,onsite_conversion.messaging_conversation_started_7d,55
2024-09,120210671340350641,Physiotherapy | $5 | LAL | 2024 Sep 1,OUTCOME_ENGAGEMENT,31.54,191714,144483,773,241,onsite_conversion.messaging_conversation_started_7d,37
2024-09,120210671340420641,Physiotherapy | $10 | +A | 2024 Sep 1,OUTCOME_ENGAGEMENT,30.13,573953,472098,785,393,onsite_conversion.messaging_conversation_started_7d,56
2024-09,120210706603890641,Physiotherapy | $15 | Original Audience | 2024 Sep 3,OUTCOME_ENGAGEMENT,46.58,55641,41414,1112,261,onsite_conversion.messaging_conversation_started_7d,66
2024-09,120210706603990641,Physiotherapy | $5 | LAL | 2024 Sep 3,OUTCOME_ENGAGEMENT,15.62,15942,13415,376,70,onsite_conversion.messaging_conversation_started_7d,19
2024-09,120210706668880641,📍Imaging Services | $8 | 2024 Sep 3,OUTCOME_ENGAGEMENT,223.49,328755,180889,18177,1041,onsite_conversion.messaging_conversation_started_7d,722
2024-09,120210706674940641,📍Dr Visit Main | $35,OUTCOME_ENGAGEMENT,419.73,309718,162484,8699,1662,onsite_conversion.messaging_conversation_started_7d,490
2024-09,120210789115000641,📍🌟Physiotherapy | $25 | Original Audience | 2024 Sep 6,OUTCOME_ENGAGEMENT,375.6,315219,169092,7051,1562,onsite_conversion.messaging_conversation_started_7d,413
2024-09,120210789294890641,📍🌟Physiotherapy | $10 | LAL | 2024 Sep 6,OUTCOME_ENGAGEMENT,125.12,104212,62673,3096,570,onsite_conversion.messaging_conversation_started_7d,197
2024-09,120210851637240641,Physiotherapy | Video Only | $15 | Original Audience | 2024 Sep 9,OUTCOME_ENGAGEMENT,166.51,150515,84433,10643,672,onsite_conversion.messaging_conversation_started_7d,303
2024-09,120211120211460641,Physiotherapy | $10 | PRICE | Original Audience | 2024 Sep 20,OUTCOME_ENGAGEMENT,54.05,42427,26198,783,211,onsite_conversion.messaging_conversation_started_7d,47
2024-10,120208466688490641,Nursing CBO 2024/5/19,OUTCOME_ENGAGEMENT,676.14,588189,296709,14470,2276,onsite_conversion.messaging_conversation_started_7d,757
2024-10,120208780726700641,App Installs | Android | 2024 May 27,OUTCOME_APP_PROMOTION,185.73,394787,198786,5227,4865,mobile_app_install,2021
2024-10,120208780823020641,App Installs | iOS | 2024 May 27,OUTCOME_APP_PROMOTION,185.45,423811,213506,5854,2812,mobile_app_install,1003
2024-10,120208900306680641,📍Physiotherapy | $6 | Testing,OUTCOME_ENGAGEMENT,184.42,215930,121893,4726,976,onsite_conversion.messaging_conversation_started_7d,366
2024-10,120208943174270641,Omni Awareness Campaign,OUTCOME_AWARENESS,364.6,2920356,757405,5935,1425,reach,757405
2024-10,120209505761140641,Dr Visit | $5 | Testing,OUTCOME_ENGAGEMENT,75.45,41145,23193,1167,229,onsite_conversion.messaging_conversation_started_7d,58
2024-10,120210280693630641,📍Lab Test | Original Audince | 2024 Aug 14,OUTCOME_ENGAGEMENT,154.74,91891,50447,3718,725,onsite_conversion.messaging_conversation_started_7d,172
2024-10,120210706668880641,📍Imaging Services | $8 | 2024 Sep 3,OUTCOME_ENGAGEMENT,348.11,398838,197801,18213,1790,onsite_conversion.messaging_conversation_started_7d,951
2024-10,120210706674940641,📍Dr Visit Main | $35,OUTCOME_ENGAGEMENT,548.19,367106,184477,9225,2099,onsite_conversion.messaging_conversation_started_7d,576
2024-10,120210789115000641,📍🌟Physiotherapy | $25 | Original Audience | 2024 Sep 6,OUTCOME_ENGAGEMENT,465.06,514964,280166,9900,1837,onsite_conversion.messaging_conversation_started_7d,678
2024-10,120210789294890641,📍🌟Physiotherapy | $10 | LAL | 2024 Sep 6,OUTCOME_ENGAGEMENT,154.75,210409,130263,3661,702,onsite_conversion.messaging_conversation_started_7d,300
2024-10,120211593344760641,Nursing TESTING CBO 2024/10/10,OUTCOME_ENGAGEMENT,52.79,25516,13246,705,123,onsite_conversion.messaging_conversation_started_7d,29
2024-10,120211749809770641,Brace | Messaging | TESTING CBO | 2024/10/16,OUTCOME_ENGAGEMENT,26.12,19646,11369,849,212,onsite_conversion.messaging_conversation_started_7d,145
2024-10,120211750161900641,Eye Exam Messages | TESTING CBO | 2024/10/16,OUTCOME_ENGAGEMENT,29.58,14718,9355,476,113,onsite_conversion.messaging_conversation_started_7d,37
2024-10,120211830163520641,Brace | Leads Form | TESTING CBO | 2024/10/18,OUTCOME_LEADS,130.61,166218,122093,3382,1285,leadgen.other,143
2024-10,120211861521690641,Physiotherapy | 10$ | Leads Form | TESTING CBO | 2024/10/18,OUTCOME_LEADS,46.4,33442,24302,515,131,leadgen.other,11
2024-10,120211977092830641,IPR | Original Audince | 2024/10/25 | 5$,OUTCOME_ENGAGEMENT,32.33,11638,6325,586,105,onsite_conversion.messaging_conversation_started_7d,18
2024-11,120208466688490641,Nursing CBO 2024/5/19,OUTCOME_ENGAGEMENT,748.03,794994,389715,14692,2662,onsite_conversion.messaging_conversation_started_7d,1315
2024-11,120208780726700641,App Installs | Android | 2024 May 27,OUTCOME_APP_PROMOTION,180.2,384786,201757,6379,5290,mobile_app_install,1823
2024-11,120208780823020641,App Installs | iOS | 2024 May 27,OUTCOME_APP_PROMOTION,180.5,395937,210811,5039,2591,mobile_app_install,846
2024-11,120208900306680641,📍Physiotherapy | $6 | Testing,OUTCOME_ENGAGEMENT,178.92,207443,161228,3818,822,onsite_conversion.messaging_conversation_started_7d,495
2024-11,120208943174270641,Omni Awareness Campaign,OUTCOME_AWARENESS,360.4,2956291,770429,6250,1545,reach,770429
2024-11,120209505761140641,Dr Visit | $5 | Testing,OUTCOME_ENGAGEMENT,269.6,307184,199960,9465,1635,onsite_conversion.messaging_conversation_started_7d,1214
2024-11,120210069184820641,IPR | Original Audince | 2024/8/3 | 10$,OUTCOME_ENGAGEMENT,67.3,25437,11523,1069,176,onsite_conversion.messaging_conversation_started_7d,33
2024-11,120210280693630641,📍Lab Test | Original Audince | 2024 Aug 14,OUTCOME_ENGAGEMENT,149.49,99239,62181,4782,575,onsite_conversion.messaging_conversation_started_7d,343
